Mitchell Johnson,16.11,96.35,0.679739,0.0130719
Todd Astle,26.33,102.59,0.0909091,0.0
Khaya Zondo,35.5,63.39,0.0491071,0.2
Paul Collingwood,35.36,76.98,0.0663744,0.15736
Thilan Thushara,18.66,92.45,1.07895,0.0263158
Tom de Grooth,17.14,62.01,0.0620155,0.0294118
Brett Lee,17.81,83.58,0.470588,0.0135747
Abhimanyu Mithun,17.0,92.72,0.109091,0.0
Sir Alastair Cook,36.4,77.13,0.089793,0.26087
Fraser Watts,28.64,62.47,2.41667,0.277778
Kamran Shazad,11.0,88.0,0.5,0.0
Wriddhiman Saha,13.66,73.21,0.0892857,0.0
Sean Abbott,3.0,42.85,0.0,0.0
Khalid Latif,29.4,64.47,0.0570175,0.2
Jimmy Kamande,17.29,62.61,0.0635015,0.0348837
Tabarak Dar,25.25,57.71,3.25,0.0
Alei Nao,42.5,106.25,0.1,0.0
Mehrab Hossain jnr,17.25,42.99,0.0373832,0.0555556
Muttiah Muralitharan,6.8,77.56,0.177143,0.0
Floyd Reifer,14.62,51.09,0.0524017,0.0
Forster Mutizwa,31.0,80.27,0.0776892,0.235294
Michael Bates,13.0,130.0,0.2,0.0
Runako Morton,33.75,66.36,2.46429,0.214286
Tom Cooper,48.8,70.16,0.061826,0.391304
Niroshan Dickwella,32.72,93.56,3.73077,0.211538
Peter Siddle,10.33,103.33,0.0666667,0.0
Tabraiz Shamsi,0.0,0.0,0.0,0.0
Tarun Nethula,6.0,109.09,0.0909091,0.0
Mohammad Shahzad,31.66,84.44,0.115556,0.333333
Dwaine Pretorius,18.85,94.96,0.0935252,0.0526316
Jeremy Bray,28.64,67.5,3.33333,0.133333
Brian Vitori,7.81,95.55,0.133333,0.0
Ryan Haire,28.0,77.77,0.111111,0.5
Alex Obanda,30.37,74.03,3.38776,0.183673
Dushmantha Chameera,13.28,62.0,0.304348,0.0
Mohit Sharma,7.75,46.96,0.192308,0.0
Ian Butler,10.5,54.54,0.0519481,0.0
Cameron White,33.96,80.12,2.08791,0.142857
Rayyan Pathan,2.0,22.22,0.0,0.0
Rusty Theron,5.0,100.0,0.0,0.0
Peter Ongondo,9.09,62.96,0.0547504,0.0
Pragyan Ojha,23.0,41.07,0.0267857,0.0
Alex Hales,37.79,95.72,0.129007,0.285714
Chris Lynn,18.75,84.26,0.0898876,0.0
Hazratullah Zazai,22.87,92.89,3.5,0.125
Chaminda Vaas,13.68,72.42,0.462733,0.00310559
Thilan Samaraweera,27.8,69.29,1.43396,0.0377358
Karan KC,5.25,91.3,0.130435,0.0
Khurram Khan,41.57,80.27,3.8125,0.25
Paul Hitchcock,10.25,67.21,0.0655738,0.0
Johann Louw,23.0,328.57,0.571429,0.0
Brian Chari,13.63,45.18,0.0271084,0.0
Mluleki Nkala,10.8,61.59,0.52,0.0
Babar Hayat,39.2,78.47,0.0960961,0.363636
Roger Telemachus,6.08,77.65,0.0744681,0.0
Malinda Warnapura,11.66,46.05,0.0657895,0.0
Raqibul Hasan,27.82,61.32,0.0515706,0.145455
Dilshan Munaweera,7.5,51.72,0.0689655,0.0
Ryan Flannigan,0.0,0.0,0.0,0.0
Damien Martyn,40.8,77.73,0.0673259,0.201923
Misbah-ul-Haq,43.4,73.75,2.62346,0.259259
Ahmed Shehzad,32.56,72.08,0.0794134,0.246914
Mark Chapman,40.0,91.95,3.0,0.2
Deighton Butler,25.0,73.52,0.117647,0.0
Shikhar Dhawan,44.62,93.79,0.128394,0.335938
Andrew Poynter,19.61,61.89,0.0582524,0.105263
Adeel Raja,2.8,20.14,0.0143885,0.0
Andrew Puttick,0.0,0.0,0.0,0.0
Andy McKay,4.0,25.53,0.0,0.0
James Celestine,7.5,44.44,0.0666667,0.0
Rovman Powell,23.92,83.12,0.0880893,0.0882353
Sandeep Lamichhane,10.0,57.97,0.0289855,0.0
Yodhin Punja,1.0,16.66,0.0,0.0
Sourav Ganguly,41.02,73.7,4.21865,0.302251
Mujeeb Ur Rahman,5.85,87.23,0.12766,0.0
Reece Topley,7.0,17.5,0.0,0.0
Ryan Harris,8.0,100.0,0.0833333,0.0
Wellington Masakadza,5.88,42.4,0.294118,0.0
Subash Khakurel,34.5,53.07,3.0,0.5
Mohammad Kashif,0.33,5.88,0.0,0.0
MS Dhoni,50.72,87.55,3.02053,0.237537
Ryan ten Doeschate,67.0,87.7,0.0904952,0.424242
David Murphy,11.6,49.15,0.0254237,0.0
Suresh Raina,35.31,93.5,2.63717,0.181416
Dipendra Singh Airee,18.0,68.35,0.0632911,0.0
Kinchit Shah,15.11,57.14,0.0588235,0.0
Chris Sole,3.2,44.44,0.0277778,0.0
Miguel Cummins,5.0,37.03,0.0909091,0.0
Malinda Pushpakumara,5.5,42.3,0.0384615,0.0
Rahat Ali,2.66,21.62,0.0,0.0
Zulfiqar Babar,17.5,87.5,0.075,0.0
Ehsan Khan,11.33,44.73,0.0350877,0.0
Dimuth Karunaratne,20.53,73.35,1.16667,0.111111
Glenn Maxwell,33.33,121.95,3.57,0.2
Zeeshan Siddiqi,25.0,45.04,0.036036,0.0
Jonny Bairstow,47.53,107.03,0.142463,0.253968
Qaiser Ali,15.25,63.7,0.078329,0.117647
Christopher Carter,12.66,61.29,0.0860215,0.0
Gareth Batty,5.0,41.09,0.1,0.0
Michael Neser,4.0,50.0,0.0,0.0
Inzamam-ul-Haq,39.52,74.24,2.94974,0.246032
Kenneth Kamyuka,2.0,100.0,0.0,0.0
Scott Boland,3.0,40.9,0.0,0.0
Shanan Stewart,6.5,44.06,0.0338983,0.0
Narsingh Deonarine,26.23,68.95,0.0667341,0.129032
Yasir Arafat,14.8,67.27,0.0727273,0.0
Ollie Hairs,13.6,68.0,0.13,0.0
Raza-ur-Rehman,45.0,85.87,0.114504,0.5
Mark Jonkman,11.8,74.68,0.0759494,0.0
Dale Steyn,9.35,64.94,0.0782918,0.008
Alfred Luseno,17.0,68.0,0.4,0.0
Ben Hilfenhaus,9.66,42.02,0.08,0.0
Corey Collymore,5.77,39.84,0.0268199,0.0
Colin Munro,24.91,105.52,0.142726,0.137255
Afzaal Haider,7.33,42.3,1.0,0.0
Zahid Hussain,9.0,29.03,0.0322581,0.0
Jason Roy,40.8,106.29,0.142909,0.289474
Chadwick Walton,6.62,61.62,0.0813954,0.0
Umair Ali,10.0,66.66,0.0333333,0.0
Rory McCann,11.0,57.14,0.038961,0.0
Raza Hasan,0.0,0.0,0.0,0.0
Darren Gough,12.42,64.3,0.0506864,0.0
Andre Adams,17.45,100.47,0.117506,0.0
Dinesh Karthik,31.03,73.7,0.0801527,0.0989011
Terry Duffin,23.73,54.98,0.0574018,0.130435
Bradley Kruger,10.66,64.0,0.06,0.0
Henry Osinde,4.26,49.23,0.0384615,0.0
Kamran Akmal,26.09,83.94,2.64331,0.0955414
Khaleel Ahmed,4.5,52.94,0.0588235,0.0
Tom Latham,33.73,83.15,0.0826389,0.211765
David Hussey,32.65,90.7,2.31884,0.217391
Kabir Ali,15.5,86.11,0.0833333,0.0
Rawl Lewis,18.18,79.29,0.0653951,0.0
Thisara Perera,20.44,112.29,1.59091,0.0714286
Sami Faridi,9.5,61.29,0.0322581,0.0
Devon Thomas,14.0,65.38,0.0576923,0.0
Robin Peterson,20.59,80.81,0.0813954,0.0126582
John Mooney,23.48,79.25,0.0872428,0.046875
Stuart Thompson,16.28,90.83,0.10757,0.0
